,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
355,355,14,whom,O,WP
356,356,14,he,O,PRP
357,357,14,is,O,VBZ
358,358,14,introduced,O,VBN
359,359,14,.,O,.
360,360,15,In,O,IN
361,361,15,the,O,DT
362,362,15,preface,O,NN
363,363,15,to,O,IN
364,364,15,his,O,PRP$
365,365,15,classical,O,JJ
366,366,15,translation,O,NN
367,367,15,of,O,IN
368,368,15,Bhartrihari,B-PER,NNP
369,369,15,',O,POS
370,370,15,s,O,POS
371,371,15,Niti,B-PER,NNP
372,372,15,Satakam,I-PER,NNP
373,373,15,and,O,CC
374,374,15,Vairagya,O,NNP
375,375,15,Satakam,B-PER,NNP
376,376,15,",",O,","
377,377,15,Mr.,O,NNP
378,378,15,C.H,O,NNP
379,379,15,.,O,.
380,380,16,Tawney,O,NNP
381,381,16,says,O,VBZ
382,382,16,",",O,","
383,383,16,``,O,``
384,384,16,I,O,PRP
385,385,16,am,O,VBP
386,386,16,sensible,O,JJ
387,387,16,that,O,IN
388,388,16,in,O,IN
389,389,16,the,O,DT
390,390,16,present,O,JJ
391,391,16,attempt,O,NN
392,392,16,I,O,PRP
393,393,16,have,O,VBP
394,394,16,retained,O,VBN
395,395,16,much,O,JJ
396,396,16,local,O,JJ
397,397,16,colouring,O,NN
398,398,16,.,O,.
399,399,17,For,O,IN
400,400,17,instance,O,NN
401,401,17,",",O,","
402,402,17,the,O,DT
403,403,17,ideas,O,NNS
404,404,17,of,O,IN
405,405,17,worshipping,O,VBG
406,406,17,the,O,DT
407,407,17,feet,O,NNS
408,408,17,of,O,IN
409,409,17,a,O,DT
410,410,17,god,O,NN
411,411,17,of,O,IN
412,412,17,great,O,JJ
413,413,17,men,O,NNS
414,414,17,",",O,","
415,415,17,though,O,IN
416,416,17,it,O,PRP
417,417,17,frequently,O,RB
418,418,17,occurs,O,VBZ
419,419,17,in,O,IN
420,420,17,Indian,O,JJ
421,421,17,literature,O,NN
422,422,17,",",O,","
423,423,17,will,O,MD
424,424,17,undoubtedly,O,RB
425,425,17,move,O,VB
426,426,17,the,O,DT
427,427,17,laughter,O,NN
428,428,17,of,O,IN
429,429,17,Englishmen,O,NNPS
430,430,17,unacquainted,O,JJ
431,431,17,with,O,IN
432,432,17,Sanskrit,O,NNP
433,433,17,",",O,","
434,434,17,especially,O,RB
435,435,17,if,O,IN
436,436,17,they,O,PRP
437,437,17,happen,O,VBP
438,438,17,to,O,TO
439,439,17,belong,O,VB
440,440,17,to,O,IN
441,441,17,that,O,DT
442,442,17,class,O,NN
443,443,17,of,O,IN
444,444,17,readers,O,NNS
445,445,17,who,O,WP
446,446,17,revel,O,VBP
447,447,17,their,O,PRP$
448,448,17,attention,O,NN
449,449,17,on,O,IN
450,450,17,the,O,DT
451,451,17,accidental,O,JJ
452,452,17,and,O,CC
453,453,17,remain,O,VBP
454,454,17,blind,O,JJ
455,455,17,to,O,IN
456,456,17,the,O,DT
457,457,17,essential,O,JJ
458,458,17,.,O,.
459,459,18,But,O,CC
460,460,18,a,O,DT
461,461,18,certain,O,JJ
462,462,18,measure,O,NN
463,463,18,of,O,IN
464,464,18,fidelity,O,NN
465,465,18,to,O,IN
466,466,18,the,O,DT
467,467,18,original,O,JJ
468,468,18,even,O,RB
469,469,18,at,O,IN
470,470,18,the,O,DT
471,471,18,risk,O,NN
472,472,18,of,O,IN
473,473,18,making,O,VBG
474,474,18,oneself,O,PRP
475,475,18,ridiculous,O,JJ
476,476,18,",",O,","
477,477,18,is,O,VBZ
478,478,18,better,O,JJR
479,479,18,than,O,IN
480,480,18,the,O,DT
481,481,18,studied,O,JJ
482,482,18,dishonesty,O,NN
483,483,18,which,O,WDT
484,484,18,characterises,O,VBZ
485,485,18,so,O,RB
486,486,18,many,O,JJ
487,487,18,translations,O,NNS
488,488,18,of,O,IN
489,489,18,oriental,O,JJ
490,490,18,poets,O,NNS
491,491,18,.,O,.
492,492,18,'',O,''
493,493,19,We,O,PRP
494,494,19,fully,O,RB
495,495,19,subscribe,O,VBP
496,496,19,to,O,IN
497,497,19,the,O,DT
498,498,19,above,O,JJ
499,499,19,although,O,IN
500,500,19,",",O,","
501,501,19,it,O,PRP
502,502,19,must,O,MD
503,503,19,be,O,VB
504,504,19,observed,O,VBN
505,505,19,",",O,","
506,506,19,the,O,DT
507,507,19,censure,O,NN
508,508,19,conveyed,O,VBN
509,509,19,to,O,IN
510,510,19,the,O,DT
511,511,19,class,O,NN
512,512,19,of,O,IN
513,513,19,translators,O,NNS
514,514,19,last,O,RB
515,515,19,indicated,O,VBN
516,516,19,is,O,VBZ
517,517,19,rather,O,RB
518,518,19,undeserved,O,JJ
519,519,19,",",O,","
520,520,19,there,O,EX
521,521,19,being,O,VBG
522,522,19,nothing,O,NN
523,523,19,like,O,IN
524,524,19,a,O,DT
525,525,19,',O,``
526,526,19,studied,O,JJ
527,527,19,dishonesty,O,NN
528,528,19,',O,''
529,529,19,in,O,IN
530,530,19,their,O,PRP$
531,531,19,efforts,O,NNS
532,532,19,which,O,WDT
533,533,19,proceed,O,VBP
534,534,19,only,O,RB
535,535,19,from,O,IN
536,536,19,a,O,DT
537,537,19,mistaken,O,JJ
538,538,19,view,O,NN
539,539,19,of,O,IN
540,540,19,their,O,PRP$
541,541,19,duties,O,NNS
542,542,19,and,O,CC
543,543,19,as,O,IN
544,544,19,such,O,JJ
545,545,19,betray,O,VBP
546,546,19,only,O,RB
547,547,19,an,O,DT
548,548,19,error,O,NN
549,549,19,of,O,IN
550,550,19,the,O,DT
551,551,19,head,O,NN
552,552,19,but,O,CC
553,553,19,not,O,RB
554,554,19,of,O,IN
555,555,19,the,O,DT
556,556,19,heart,O,NN
557,557,19,.,O,.
558,558,20,More,O,JJR
559,559,20,than,O,IN
560,560,20,twelve,O,CD
561,561,20,years,O,NNS
562,562,20,ago,O,RB
563,563,20,when,O,WRB
564,564,20,Babu,B-PER,NNP
565,565,20,Pratapa,I-PER,NNP
566,566,20,Chandra,B-PER,NNP
567,567,20,Roy,O,NNP
568,568,20,",",O,","
569,569,20,with,O,IN
570,570,20,Babu,O,NNP
571,571,20,Durga,O,NNP
572,572,20,Charan,O,NNP
573,573,20,Banerjee,O,NNP
574,574,20,",",O,","
575,575,20,went,O,VBD
576,576,20,to,O,IN
577,577,20,my,O,PRP$
578,578,20,retreat,O,NN
579,579,20,at,O,IN
580,580,20,Seebpore,O,NNP
581,581,20,",",O,","
582,582,20,for,O,IN
583,583,20,engaging,O,VBG
584,584,20,me,O,PRP
585,585,20,to,O,TO
586,586,20,translate,O,VB
587,587,20,the,O,DT
588,588,20,Mahabharata,B-EVE,NNP
589,589,20,into,O,IN
590,590,20,English,O,NNP
591,591,20,",",O,","
592,592,20,I,O,PRP
593,593,20,was,O,VBD
594,594,20,amazed,O,JJ
595,595,20,with,O,IN
596,596,20,the,O,DT
597,597,20,grandeur,O,NN
598,598,20,of,O,IN
599,599,20,the,O,DT
600,600,20,scheme,O,NN
601,601,20,.,O,.
602,602,21,My,O,PRP$
603,603,21,first,O,JJ
604,604,21,question,O,NN
605,605,21,to,O,IN
606,606,21,him,O,PRP
607,607,21,was,O,VBD
608,608,21,",",O,","
609,609,21,--,O,:
610,610,21,whence,O,WRB
611,611,21,was,O,VBD
612,612,21,the,O,DT
613,613,21,money,O,NN
614,614,21,to,O,TO
615,615,21,come,O,VB
616,616,21,",",O,","
617,617,21,supposing,O,VBG
618,618,21,my,O,PRP$
619,619,21,competence,O,NN
620,620,21,for,O,IN
621,621,21,the,O,DT
622,622,21,task,O,NN
623,623,21,.,O,.
624,624,22,Pratapa,B-PER,NNP
625,625,22,then,O,RB
626,626,22,unfolded,O,VBD
627,627,22,to,O,IN
628,628,22,me,O,PRP
629,629,22,the,O,DT
630,630,22,details,O,NNS
631,631,22,of,O,IN
632,632,22,his,O,PRP$
633,633,22,plan,O,NN
634,634,22,",",O,","
635,635,22,the,O,DT
636,636,22,hopes,O,NNS
637,637,22,he,O,PRP
638,638,22,could,O,MD
639,639,22,legitimately,O,RB
640,640,22,cherish,O,VB
641,641,22,of,O,IN
642,642,22,assistance,O,NN
643,643,22,from,O,IN
644,644,22,different,O,JJ
645,645,22,quarters,O,NNS
646,646,22,.,O,.
647,647,23,He,O,PRP
648,648,23,was,O,VBD
649,649,23,full,O,JJ
650,650,23,of,O,IN
651,651,23,enthusiasm,O,NN
652,652,23,.,O,.
653,653,24,He,O,PRP
654,654,24,showed,O,VBD
655,655,24,me,O,PRP
656,656,24,Dr.,O,NNP
657,657,24,Rost,O,NNP
658,658,24,',O,POS
659,659,24,s,O,POS
660,660,24,letter,O,NN
661,661,24,",",O,","
662,662,24,which,O,WDT
663,663,24,",",O,","
664,664,24,he,O,PRP
665,665,24,said,O,VBD
666,666,24,",",O,","
667,667,24,had,O,VBD
668,668,24,suggested,O,VBN
669,669,24,to,O,IN
670,670,24,him,O,PRP
671,671,24,the,O,DT
672,672,24,undertaking,O,NN
673,673,24,.,O,.
674,674,25,I,O,PRP
675,675,25,had,O,VBD
676,676,25,known,O,VBN
677,677,25,Babu,O,NNP
678,678,25,Durga,O,NNP
679,679,25,Charan,O,NNP
680,680,25,for,O,IN
681,681,25,many,O,JJ
682,682,25,years,O,NNS
683,683,25,and,O,CC
684,684,25,I,O,PRP
685,685,25,had,O,VBD
686,686,25,the,O,DT
687,687,25,highest,O,JJS
688,688,25,opinion,O,NN
689,689,25,of,O,IN
690,690,25,his,O,PRP$
691,691,25,scholarship,O,NN
692,692,25,and,O,CC
693,693,25,practical,O,JJ
694,694,25,good,O,JJ
695,695,25,sense,O,NN
696,696,25,.,O,.
697,697,26,When,O,WRB
698,698,26,he,O,PRP
699,699,26,warmly,O,RB
700,700,26,took,O,VBD
701,701,26,Pratapa,B-PER,NNP
702,702,26,',O,POS
703,703,26,s,O,JJ
704,704,26,side,O,NN
705,705,26,for,O,IN
706,706,26,convincing,O,VBG
707,707,26,me,O,PRP
708,708,26,of,O,IN
709,709,26,the,O,DT
710,710,26,practicability,O,NN
711,711,26,of,O,IN
712,712,26,the,O,DT
713,713,26,scheme,O,NN
714,714,26,",",O,","
715,715,26,I,O,PRP
716,716,26,listened,O,VBD
717,717,26,to,O,IN
718,718,26,him,O,PRP
719,719,26,patiently,O,RB
720,720,26,.,O,.
721,721,27,The,O,DT
722,722,27,two,O,CD
723,723,27,were,O,VBD
724,724,27,for,O,IN
725,725,27,completing,O,VBG
726,726,27,all,O,DT
727,727,27,arrangements,O,NNS
728,728,27,with,O,IN
729,729,27,me,O,PRP
730,730,27,the,O,DT
731,731,27,very,O,JJ
732,732,27,day,O,NN
733,733,27,.,O,.
734,734,28,To,O,IN
735,735,28,this,O,DT
736,736,28,I,O,PRP
737,737,28,did,O,VBD
738,738,28,not,O,RB
739,739,28,agree,O,VB
740,740,28,.,O,.
741,741,29,I,O,PRP
742,742,29,took,O,VBD
743,743,29,a,O,DT
744,744,29,week,O,NN
745,745,29,',O,POS
746,746,29,s,O,POS
747,747,29,time,O,NN
748,748,29,to,O,TO
749,749,29,consider,O,VB
750,750,29,.,O,.
751,751,30,I,O,PRP
752,752,30,consulted,O,VBD
753,753,30,some,O,DT
754,754,30,of,O,IN
755,755,30,my,O,PRP$
756,756,30,literary,O,JJ
757,757,30,friends,O,NNS
758,758,30,",",O,","
759,759,30,foremost,O,JJ
760,760,30,among,O,IN
761,761,30,whom,O,WP
762,762,30,was,O,VBD
763,763,30,the,O,DT
764,764,30,late,O,JJ
765,765,30,lamented,O,VBN
766,766,30,Dr.,O,NNP
767,767,30,Sambhu,B-PER,NNP
768,768,30,C.,O,NNP
769,769,30,Mookherjee,O,NNP
770,770,30,.,O,.
771,771,31,The,O,DT
772,772,31,latter,O,JJ
773,773,31,",",O,","
774,774,31,I,O,PRP
775,775,31,found,O,VBD
776,776,31,",",O,","
777,777,31,had,O,VBD
778,778,31,been,O,VBN
779,779,31,waited,O,VBN
780,780,31,upon,O,IN
781,781,31,by,O,IN
782,782,31,Pratapa,B-PER,NNP
783,783,31,.,O,.
784,784,32,Dr.,O,NNP
785,785,32,Mookherjee,O,NNP
786,786,32,spoke,O,VBD
787,787,32,to,O,IN
788,788,32,me,O,PRP
789,789,32,of,O,IN
790,790,32,Pratapa,B-PER,NNP
791,791,32,as,O,IN
792,792,32,a,O,DT
793,793,32,man,O,NN
794,794,32,of,O,IN
795,795,32,indomitable,O,JJ
796,796,32,energy,O,NN
797,797,32,and,O,CC
798,798,32,perseverance,O,NN
799,799,32,.,O,.
800,800,33,The,O,DT
801,801,33,result,O,NN
802,802,33,of,O,IN
803,803,33,my,O,PRP$
804,804,33,conference,O,NN
805,805,33,with,O,IN
806,806,33,Dr.,O,NNP
807,807,33,Mookherjee,O,NNP
808,808,33,was,O,VBD
809,809,33,that,O,IN
810,810,33,I,O,PRP
811,811,33,wrote,O,VBD
812,812,33,to,O,IN
813,813,33,Pratapa,B-PER,NNP
814,814,33,asking,O,VBG
815,815,33,him,O,PRP
816,816,33,to,O,TO
817,817,33,see,O,VB
818,818,33,me,O,PRP
819,819,33,again,O,RB
820,820,33,.,O,.
821,821,34,In,O,IN
822,822,34,this,O,DT
823,823,34,second,O,JJ
824,824,34,interview,O,NN
825,825,34,estimates,O,NNS
826,826,34,were,O,VBD
827,827,34,drawn,O,VBN
828,828,34,up,O,RP
829,829,34,",",O,","
830,830,34,and,O,CC
831,831,34,everything,O,NN
832,832,34,was,O,VBD
833,833,34,arranged,O,VBN
834,834,34,as,O,RB
835,835,34,far,O,RB
836,836,34,as,O,IN
837,837,34,my,O,PRP$
838,838,34,portion,O,NN
839,839,34,of,O,IN
840,840,34,the,O,DT
841,841,34,work,O,NN
842,842,34,was,O,VBD
843,843,34,concerned,O,VBN
844,844,34,.,O,.
845,845,35,My,O,PRP$
846,846,35,friend,O,NN
847,847,35,left,O,VBD
848,848,35,with,O,IN
849,849,35,me,O,PRP
850,850,35,a,O,DT
851,851,35,specimen,O,NN
852,852,35,of,O,IN
853,853,35,translation,O,NN
854,854,35,which,O,WDT
855,855,35,he,O,PRP
856,856,35,had,O,VBD
857,857,35,received,O,VBN
858,858,35,from,O,IN
859,859,35,Professor,O,NNP
860,860,35,Max,O,NNP
861,861,35,Muller,O,NNP
862,862,35,.,O,.
863,863,36,This,O,DT
864,864,36,I,O,PRP
865,865,36,began,O,VBD
866,866,36,to,O,TO
867,867,36,study,O,VB
868,868,36,",",O,","
869,869,36,carefully,O,RB
870,870,36,comparing,O,VBG
871,871,36,it,O,PRP
872,872,36,sentence,O,NN
873,873,36,by,O,IN
874,874,36,sentence,O,NN
875,875,36,with,O,IN
876,876,36,the,O,DT
877,877,36,original,O,JJ
878,878,36,.,O,.
879,879,37,About,O,IN
880,880,37,its,O,PRP$
881,881,37,literal,O,JJ
882,882,37,character,O,NN
883,883,37,there,O,EX
884,884,37,could,O,MD
885,885,37,be,O,VB
886,886,37,no,O,DT
887,887,37,doubt,O,NN
888,888,37,",",O,","
889,889,37,but,O,CC
890,890,37,it,O,PRP
891,891,37,had,O,VBD
892,892,37,no,O,DT
893,893,37,flow,O,NN
894,894,37,and,O,CC
895,895,37,",",O,","
896,896,37,therefore,O,RB
897,897,37,",",O,","
898,898,37,could,O,MD
899,899,37,not,O,RB
900,900,37,be,O,VB
901,901,37,perused,O,VBN
902,902,37,with,O,IN
903,903,37,pleasure,O,NN
904,904,37,by,O,IN
905,905,37,the,O,DT
906,906,37,general,O,JJ
907,907,37,reader,O,NN
908,908,37,.,O,.
909,909,38,The,O,DT
910,910,38,translation,O,NN
911,911,38,had,O,VBD
912,912,38,been,O,VBN
913,913,38,executed,O,VBN
914,914,38,thirty,O,CD
915,915,38,years,O,NNS
916,916,38,ago,O,RB
917,917,38,by,O,IN
918,918,38,a,O,DT
919,919,38,young,O,JJ
920,920,38,German,O,JJ
921,921,38,friend,O,NN
922,922,38,of,O,IN
923,923,38,the,O,DT
924,924,38,great,O,JJ
925,925,38,Pundit,O,NNP
926,926,38,.,O,.
927,927,39,I,O,PRP
928,928,39,had,O,VBD
929,929,39,to,O,TO
930,930,39,touch,O,VB
931,931,39,up,O,RP
932,932,39,every,O,DT
933,933,39,sentence,O,NN
934,934,39,.,O,.
935,935,40,This,O,DT
936,936,40,I,O,PRP
937,937,40,did,O,VBD
938,938,40,without,O,IN
939,939,40,at,O,RB
940,940,40,all,O,RB
941,941,40,impairing,O,VBG
942,942,40,faithfulness,O,NN
943,943,40,to,O,IN
944,944,40,the,O,DT
945,945,40,original,O,JJ
946,946,40,.,O,.
947,947,41,My,O,PRP$
948,948,41,first,O,JJ
949,949,41,',O,``
950,950,41,copy,O,NN
951,951,41,',O,''
952,952,41,was,O,VBD
953,953,41,set,O,VBN
954,954,41,up,O,RP
955,955,41,in,O,IN
956,956,41,type,O,NN
957,957,41,and,O,CC
958,958,41,a,O,DT
959,959,41,dozen,O,NN
960,960,41,sheets,O,NNS
961,961,41,were,O,VBD
962,962,41,struck,O,VBN
963,963,41,off,O,RP
964,964,41,.,O,.
965,965,42,These,O,DT
966,966,42,were,O,VBD
967,967,42,submitted,O,VBN
968,968,42,to,O,IN
969,969,42,the,O,DT
970,970,42,judgment,O,NN
971,971,42,of,O,IN
972,972,42,a,O,DT
973,973,42,number,O,NN
974,974,42,of,O,IN
975,975,42,eminent,O,JJ
976,976,42,writers,O,NNS
977,977,42,",",O,","
978,978,42,European,O,JJ
979,979,42,and,O,CC
980,980,42,native,O,JJ
981,981,42,.,O,.
982,982,43,All,O,DT
983,983,43,of,O,IN
984,984,43,them,O,PRP
985,985,43,",",O,","
986,986,43,I,O,PRP
987,987,43,was,O,VBD
988,988,43,glad,O,JJ
989,989,43,to,O,TO
990,990,43,see,O,VB
991,991,43,",",O,","
992,992,43,approved,O,VBN
